g,s,lat,lon
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l39g,39.47587,8.40995
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l390,39.45035,70.71634
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l38g,39.38919,-6.38343
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l380,39.32148,-5.50546
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3l37g,39.1,141.883
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klhg,50.14083,11.85611
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klmg,50.65,96.32
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klm0,50.52035,12.63439
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kllg,43.8244444444,-103.6575
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kll0,41.59292,-72.59201
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klkg,22.93333,96.49667
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klk0,-32.983,-65.983
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kljg,-32.10394,119.7811
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klj0,44.54333,-70.72722
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klig,35.28639,-81.32667
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kli0,-15.27167,35.30139
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kln0,60.79222,23.62528
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klh0,49.37995,15.67198
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klgg,42.91081,0.35938
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klg0,35.9025,-81.10278
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klfg,35.38667,70.985
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klf0,35.29167,70.95833
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kleg,22.90833,106.7
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kle0,-10.66551,24.94432
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kldg,54.82447,-4.7085
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kld0,51.76269,114.79632
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kls0,50.95091,12.73362
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km0g,36.975,99
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km00,-6.68389,-36.63611
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klvg,-31.11355,121.07569
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klv0,59.15865,10.00885
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klug,33.20639,-116.79833
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klu0,61.58444,24.67722
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kltg,43.79378,-103.64281
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klt0,62.57417,23.2375
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klsg,52.61278,-90.36361
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klcg,48.52417,-120.65306
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klrg,48.94749,14.25218
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klr0,-20.0493,46.9479
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klqg,44.09,-70.304
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klq0,35.22916793823242,-84.31610870361328
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klpg,34.26306,133.16083
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klp0,33.7,110.8
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klog,33.39,-117.05167
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klo0,33.04222,-116.51944
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klng,-16.7125,-41.88611
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kkt0,35.90861,-82.09834
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl20,35.2925,-81.33806
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl1g,50.25944,-94.44306
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl10,46.62671,9.40756
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl0g,46.13194,7.73806
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl00,40.412,-7.36126
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kkvg,37.36056,-77.91389
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kkv0,35.44695,-81.23528
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kkug,-17.6225,31.09333
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kku0,41.86257,-8.70825
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kktg,38.53583,-106.61306
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl2g,35.71722,71.11667
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kksg,-27.47315,120.55023
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kks0,42.77539,10.22485
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kkrg,48.73003,13.36358
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kkr0,44.54278,-70.72306
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kkqg,-27.11353,22.85439
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kkpg,52.04361,-3.94944
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kkp0,38.80458,-104.91736
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kkog,33.82505,-114.93411
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kko0,32.02528,-105.51528
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl7g,-21.19028,118.67361
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klc0,-2.33709,27.59973
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klbg,-5.4457,-39.12173
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klb0,-32.386,-65.707
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3klag,50.70917,-4.02833
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kla0,50.60024,-95.42663
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl9g,46.32,2.3025
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl90,42.42057,-72.8924
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl8g,34.69083,-92.28806
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl80,34.43472,70.25639
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km10,41.83467,-8.62851
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl70,-22.02458,15.58414
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl6g,47.20013,89.81215
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl60,44.3764,-104.04903
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl5g,41.91655,-118.16767
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl50,39.74833,-113.18222
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl4g,35.26444625854492,-84.3094482421875
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl40,25.3225,116.69278
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl3g,-20.05944,46.97278
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kl30,43.08387,-72.3809
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmqg,47.20583,15.48556
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmvg,35.87005,-105.42726
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmv0,25.18333,112.58333
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmug,18.76083,81.90833
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmu0,54.53172,-3.33996
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmtg,53.48417,96.70556
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmt0,46.41667,-110.33333
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmsg,33.2175,-116.82361
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kms0,-8.46667,-41.96111
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmrg,-15.91667,37.95417
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmr0,47.28556,89.77583
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn00,44.62194,19.43944
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmq0,47.19442,89.81215
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmpg,43.7333333333,-103.5
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmp0,41.59222,-72.59167
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmog,41.45278,-72.51056
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmo0,40.435,-7.335
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmng,33.38944,-117.05083
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmn0,36.99583,140.70694
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmmg,35.36546,-81.35858
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmm0,15.05205,76.63056
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn50,32.19066,-104.50329
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn9g,-6.83333,-36.66667
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn90,-21.09452,118.87687
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn8g,45.97844,1.39231
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn80,-18.18807,-41.87994
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn7g,-19.07667,-41.49556
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn70,50.01197,12.60656
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn6g,42.7925,43.31833
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn60,40.9646,-6.98833
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn5g,34.78159,-92.30437
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmlg,-15.78333,38.26667
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn4g,10.18333,-67.11667
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn40,60.88083,-45.86472
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn3g,50.30254,7.67722
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn30,50.0795,9.23193
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn2g,48.40833,91.93333
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn20,34.68333,-92.7
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn1g,-21.3946127495,133.939453209
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn10,50.66667,58.11667
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kn0g,50.59556,5.70528
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km60,43.72833,-103.70056
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmb0,46.365,8.22111
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmag,38.47869,-105.30244
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kma0,-16.65333,-42.26167
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km9g,55.07222,-92.9
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km90,41.69151,-8.62921
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km8g,30.33333,101.31667
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km80,-36.98205,149.78145
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km7g,65.27544,21.94069
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km70,50.44084,-95.37766
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km6g,48.53333,91.9125
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmbg,50.03056,11.90389
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km5g,58.53671,124.91404
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km50,50.59857,-95.44221
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km4g,49.6573,-95.48525
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km40,41.91943,-117.81225
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km3g,38.80468,-104.91782
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km30,35.90611,-81.08833
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km2g,34.48278,-112.84139
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km20,33.96028,-112.56306
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3km1g,43.97545,-69.94472
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmgg,-24.82583,-66.31083
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kml0,-18.9294,127.2421
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmkg,-21.3608532999,133.970558032
urn:gleaner.io:eco:earthchem:data:78354a4d2880168e1bde28ddc88af6ae09bb09c8,https://gleaner.io/xid/genid/daj5tf0jo11s73e3kmk0,-21.73459,15.67243
